,studentID,admissionstest,AP,averageAP,SATsubject,GPA,GPA_w,program,schooltype,female,MinorityGender,MinorityRace,international,sports,collegeID,earlyAppl,alumni,outofstate,acceptStatus,name,acceptrate,size,public,finAidPct,instatePct
960,GH5Q72N0UI,0.0939411328343,6.0,0.119917601244,1.08820412494,0.395752151459,-0.566662367241,anthropology,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,1.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
961,FUA8YIDTNP,-0.421805588609,5.0,-0.638490295907,0.323653673689,-3.15603777702,-1.08810804309,Nursing,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
962,DMDF8AI01H,-0.307195206066,4.0,-1.42059843984,0.323653673689,-0.431377009969,-1.00989119172,,0.0,1.0,0.0,1.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
963,4Q8YOCH2KW,1.24004495827,5.0,-0.922893257338,1.08820412494,0.493061464568,,Economics,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,1.0,UPenn,0.104,21296,0,0.0,0
967,TYQIX1HA89,-3.458980726,4.0,-3.19811694879,0.323653673689,-1.59908876728,-1.19239717826,International Business,0.0,1.0,0.0,1.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
968,O5213BR5ES,-2.48479247438,3.0,-3.19811694879,-1.96999768005,-0.188103727196,-0.305939529314,Undecided,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
969,JLIIZME4QT,-0.536415971153,1.0,-0.354087334475,1.08820412494,-1.40447014106,-1.34883088102,chemistry molecular bio,1.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
970,BM4ZMM6B1T,-0.0206692497087,7.0,0.458492555329,0.323653673689,-0.188103727196,-0.566662367241,Biology,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
972,VPZW62349N,-0.0206692497087,2.0,1.06792747268,-0.440896777558,-0.431377009969,-0.0452166913877,business,1.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
973,FHJF98W2ZQ,-0.192584823523,2.0,-3.90912435237,0.323653673689,0.29844283835,-0.827385205168,Journalism,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
974,GMULQF9G71,-0.0779744409803,2.0,-1.06509473805,0.323653673689,0.784989403896,-0.827385205168,Business,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,1.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
975,H2H59GKSPF,-0.536415971153,7.0,-0.150942362024,1.08820412494,0.29844283835,0.476228984466,Business,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
976,KTJ38FXTP3,0.380467089192,3.0,0.593922536963,-0.440896777558,0.541716121123,0.476228984466,Business Electrical Engineering,0.0,0.0,0.0,1.0,0.0,0.0,UPenn,0.0,0.0,1.0,1.0,UPenn,0.104,21296,0,0.0,0
977,7C26DC8US5,0.495077471735,7.0,0.864782500231,0.323653673689,0.784989403896,1.10196379549,Engineering,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
978,VCFK4P36UF,0.609687854278,0.0,,0.323653673689,0.0551695555771,-1.21846946206,Computer Science,1.0,0.0,0.0,0.0,1.0,0.0,UPenn,0.0,0.0,1.0,1.0,UPenn,0.104,21296,0,0.0,0
979,DYW5B68RCO,-0.708331544967,0.0,,1.08820412494,-1.64774342383,,Undecided Pre med Concentration,0.0,0.0,0.0,1.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
980,25KBV7Q8C8,0.66699304555,7.0,0.864782500231,-0.440896777558,0.541716121123,0.997674660319,Computer Science,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,0.0,0.0,UPenn,0.104,21296,0,0.0,0
981,GQJNCVPZT3,0.838908619364,6.0,1.06792747268,0.323653673689,-0.188103727196,0.736951822392,English,1.0,0.0,0.0,1.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
982,SML0VEZ2JY,0.151246324106,2.0,-1.77610214163,-0.440896777558,0.395752151459,0.241578430332,Engineering,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,1.0,1.0,1.0,1.0,UPenn,0.104,21296,0,0.0,0
983,Q2QU4DVPGC,1.46926572335,3.0,1.06792747268,1.08820412494,0.784989403896,1.7798431741,Biomedical Engineering,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,1.0,UPenn,0.104,21296,0,0.0,0
984,DZDRYC9ZST,0.609687854278,5.0,-0.0696843730438,-0.440896777558,-0.188103727196,-0.566662367241,BIology,0.0,0.0,0.0,1.0,0.0,0.0,UPenn,1.0,0.0,1.0,1.0,UPenn,0.104,21296,0,0.0,0
985,30B3H4RXDP,0.838908619364,5.0,0.499121549819,0.323653673689,0.784989403896,0.736951822392,Chemistry,1.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
986,2EZAWCPZ0K,-0.994857501325,3.0,-2.72411201307,0.323653673689,0.29844283835,,Art History,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,1.0,0.0,0.0,0.0,UPenn,0.104,21296,0,0.0,0
988,04TISFUQJD,-0.593721162424,3.0,1.06792747268,0.323653673689,0.784989403896,-0.566662367241,Engineering,1.0,0.0,0.0,1.0,1.0,0.0,UPenn,0.0,0.0,1.0,1.0,UPenn,0.104,21296,0,0.0,0
989,GC1ZOA2IZW,0.781603428093,0.0,,-0.440896777558,0.29844283835,0.476228984466,Economics and English,1.0,0.0,0.0,0.0,1.0,0.0,UPenn,1.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
991,BE8PSQ8107,1.06812938445,0.0,,0.323653673689,0.784989403896,,Computer Science Economics,0.0,0.0,0.0,0.0,1.0,0.0,UPenn,1.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
992,Q6PXK5WXXF,-0.651026353696,7.0,0.66163752778,-0.440896777558,0.249788181795,-0.74916835379,Business,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
993,QQNSCEG47P,-0.0206692497087,0.0,,0.323653673689,-0.188103727196,,General Engineering,1.0,0.0,0.0,0.0,1.0,0.0,UPenn,1.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
995,9HQPG3W0ZC,-0.192584823523,0.0,,0.323653673689,0.687680090787,,biochemistry,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,1.0,UPenn,0.104,21296,0,0.0,0
997,CJGB6MIFJ9,-0.0206692497087,1.0,-1.77610214163,-0.440896777558,-0.577340979632,-0.488445515863,Psychology,,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,0.0,0.0,UPenn,0.104,21296,0,0.0,0
998,4QDOKPY0S0,0.953519001907,7.0,0.66163752778,0.323653673689,-0.188103727196,-0.305939529314,Biology,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,1.0,0.0,0.0,0.0,UPenn,0.104,21296,0,0.0,0
999,JPJ4ZIBSVG,-0.364500397338,0.0,,-0.440896777558,0.784989403896,,Biochemistry,1.0,1.0,0.0,0.0,1.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1001,N57ZGA9G2Y,1.18273976699,5.0,0.499121549819,0.323653673689,0.493061464568,-0.0973612589731,Undecided Humanities,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1002,5AJZFPTHJY,0.265856706649,3.0,0.119917601244,0.323653673689,0.784989403896,0.111217011368,Econmics Finance International Relations,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,1.0,0.0,0.0,0.0,UPenn,0.104,21296,0,0.0,0
1003,QGF1FATO81,1.06812938445,3.0,0.119917601244,0.323653673689,0.590370777677,-0.931674340338,Business Administration,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,0.0,1.0,1.0,1.0,UPenn,0.104,21296,0,0.0,0
1004,8USFWVSBF4,-1.22407826641,1.0,1.06792747268,0.323653673689,0.784989403896,0.606590403429,Chemical Engineering,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1006,95ND1K7EPD,0.552382663007,0.0,,1.08820412494,0.29844283835,,Electrical Computer Engineering,1.0,1.0,0.0,0.0,1.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1009,NXASQX5TVU,0.437772280464,6.0,0.593922536963,0.323653673689,0.29844283835,-0.827385205168,Philosophy Politics and Economics,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1010,8QFLW88OLX,0.896213810636,4.0,0.356920069103,0.323653673689,0.784989403896,-0.0452166913877,Biology,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,1.0,0.0,0.0,1.0,UPenn,0.104,21296,0,0.0,0
1011,NCFLATPVPC,1.18273976699,0.0,,0.323653673689,0.29844283835,1.0498192279,Political Science,0.0,0.0,0.0,1.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1013,ROGC5PJI8Y,0.151246324106,4.0,-0.354087334475,-0.440896777558,0.736334747341,-0.827385205168,Journalism,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1014,2D9GI53ZI5,-1.56790941404,1.0,-0.354087334475,-0.440896777558,-1.64774342383,-1.60955371895,Economics Finance,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1015,DPJ5YH79CF,0.495077471735,7.0,1.06792747268,0.323653673689,-0.674650292741,0.632662687222,Business,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1016,IWU8JDUCR2,-0.937552310053,3.0,-0.354087334475,0.323653673689,0.784989403896,0.763024106185,Natural Sciences,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,0.0,0.0,UPenn,0.104,21296,0,0.0,0
1018,I8BO3CR0KZ,1.24004495827,4.0,-0.354087334475,0.323653673689,0.784989403896,1.7798431741,Human Biology,0.0,1.0,0.0,1.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1019,7ED0RXSKOW,-0.937552310053,3.0,-0.354087334475,-1.96999768005,-0.577340979632,-1.27061402964,Pre Medicine,0.0,1.0,0.0,1.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1020,CMLU4HM66B,-0.192584823523,4.0,-0.354087334475,0.323653673689,-0.188103727196,-0.0452166913877,Psychology,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,1.0,0.0,1.0,1.0,UPenn,0.104,21296,0,0.0,0
1021,VUM0T75WR7,-0.880247118782,2.0,-1.06509473805,0.323653673689,0.687680090787,-0.879529772753,Behavioral Biology,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1022,V2UOZWHJS1,-0.192584823523,2.0,0.356920069103,1.08820412494,-0.0421397575321,-0.305939529314,Physics Astronomy,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1023,86LFUKRCAU,0.953519001907,7.0,1.06792747268,1.08820412494,0.784989403896,,Biochemistry,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,1.0,UPenn,0.104,21296,0,0.0,0
1024,ZUKJRQ2EJQ,0.495077471735,1.0,-1.77610214163,0.323653673689,0.29844283835,-0.175578110351,Political Science,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1026,UMCQCUQC93,-0.0779744409803,2.0,1.06792747268,2.61730502743,0.0551695555771,-0.827385205168,Undecided,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1027,MJGR68W9DA,-4.03203263872,5.0,-3.76692287165,-1.96999768005,-1.64774342383,-0.566662367241,Biology,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,1.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1028,5DVTJRWUFZ,0.0939411328343,4.0,-0.709591036265,0.323653673689,0.347097494905,-0.436300948278,Molecular Biology,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,1.0,1.0,1.0,1.0,UPenn,0.104,21296,0,0.0,0
1029,AX0EFORZTN,-0.307195206066,0.0,,0.323653673689,0.00651489902251,-1.08810804309,spanish international relations,1.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,1.0,0.0,1.0,UPenn,0.104,21296,0,0.0,0
1030,1Y9IOCZT35,0.724298236821,1.0,1.06792747268,0.323653673689,0.201133525241,,History,1.0,1.0,0.0,0.0,0.0,0.0,UPenn,1.0,0.0,1.0,1.0,UPenn,0.104,21296,0,0.0,0
1033,SK93N1HXSN,0.838908619364,0.0,,0.323653673689,0.687680090787,-0.488445515863,Biomedical Engineering,0.0,0.0,0.0,0.0,0.0,1.0,UPenn,0.0,0.0,1.0,1.0,UPenn,0.104,21296,0,0.0,0
1034,RAGL1F2Z36,0.609687854278,3.0,1.06792747268,0.323653673689,0.784989403896,0.476228984466,,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1035,4TT87E53MY,-0.536415971153,2.0,-0.354087334475,-1.96999768005,0.639025434232,,finance,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1036,EOZD55UXED,1.01082419318,2.0,-0.354087334475,0.323653673689,0.784989403896,-0.0452166913877,INternational Studies,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,0.0,1.0,UPenn,0.104,21296,0,0.0,0
1037,B08ZT9PLCL,-0.536415971153,0.0,,-1.96999768005,-3.25334709013,-2.1309993948,English Literature,1.0,1.0,0.0,0.0,1.0,1.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1038,NTN94CZLJA,-0.249890014795,7.0,-0.354087334475,0.323653673689,-0.188103727196,-1.08810804309,Biology,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1039,KDBJPQHE25,0.781603428093,3.0,1.06792747268,0.323653673689,0.784989403896,1.7798431741,marketing,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,0.0,0.0,UPenn,0.104,21296,0,0.0,0
1040,SFEVEMQ1FC,-0.249890014795,2.0,-1.06509473805,-0.440896777558,0.29844283835,,Chemistry,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,1.0,0.0,0.0,0.0,UPenn,0.104,21296,0,0.0,0
1041,1UDMFPTGR6,0.609687854278,0.0,,-1.96999768005,0.784989403896,0.215506146539,Bio Pre Med,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,1.0,UPenn,0.104,21296,0,0.0,0
1042,OV5VO1IYCN,-0.82294192751,1.0,-3.19811694879,1.08820412494,-2.13428998938,-1.73991513791,Media Communication,1.0,0.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1043,UZ1CN4A44R,-0.0206692497087,3.0,0.593922536963,0.323653673689,0.493061464568,1.12803607928,engineering mechanical,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,1.0,UPenn,0.104,21296,0,0.0,0
1044,81W84HI496,-0.0206692497087,2.0,-0.354087334475,-0.440896777558,-1.06388754518,1.18018064687,Biology Pre veterinary,1.0,0.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1045,15FT4UGJSB,1.06812938445,4.0,0.356920069103,0.323653673689,0.784989403896,,Biology,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1046,K42SAOUYJJ,-0.0206692497087,2.0,0.356920069103,0.323653673689,-0.674650292741,-0.0452166913877,Film,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,1.0,UPenn,0.104,21296,0,0.0,0
1047,JZ8MRIR9Y6,0.724298236821,4.0,1.06792747268,1.08820412494,0.639025434232,,,1.0,1.0,0.0,0.0,1.0,0.0,UPenn,0.0,0.0,1.0,1.0,UPenn,0.104,21296,0,0.0,0
1048,68BBK9JJAC,-0.0779744409803,5.0,-0.922893257338,-1.96999768005,-0.188103727196,-0.46237323207,Business,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,0.0,0.0,UPenn,0.104,21296,0,0.0,0
1049,RQI4UCAZKI,0.66699304555,2.0,1.06792747268,1.08820412494,-0.188103727196,-0.827385205168,Economics,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1050,CIQGV68X37,-0.479110779881,1.0,1.06792747268,1.08820412494,-2.8641098377,-2.65244507065,Computer Science,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1052,L7KQLJL0JR,0.0366359415628,0.0,,0.323653673689,-4.08047625156,-3.43461358443,Accouting,0.0,1.0,0.0,1.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1053,H2Q1VIIYQS,0.781603428093,1.0,1.06792747268,0.323653673689,0.784989403896,,Neuroscience,0.0,0.0,0.0,1.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1054,JOJFQ1LIK8,-1.96904575294,0.0,,-1.2054472288,-1.64774342383,-2.1309993948,liberal arts,,1.0,0.0,0.0,1.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1056,M45HJDLJ45,-0.0779744409803,0.0,,1.08820412494,0.784989403896,,International Relations,1.0,1.0,0.0,0.0,1.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1057,K82QK0J9SS,0.552382663007,3.0,-0.354087334475,-0.440896777558,-0.285413040305,-0.931674340338,Business Management,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,1.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1059,C5MWDY7D1A,-2.94323400456,2.0,-1.06509473805,1.85275457618,0.784989403896,-0.827385205168,Biochemistry,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,1.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1060,1KXOM7C17E,0.953519001907,5.0,-0.354087334475,-0.440896777558,-0.382722353414,0.528373552051,Biology,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1061,OIFKR6GW88,1.01082419318,1.0,1.06792747268,-0.440896777558,-0.188103727196,0.997674660319,,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1062,5M9YO5LEXT,0.265856706649,6.0,-0.591089802335,0.323653673689,0.493061464568,0.580518119636,Architecture,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1063,FR5JYHXHQ2,-1.16677307514,2.0,-1.06509473805,0.323653673689,-0.0421397575321,0.0851447275756,Genetics,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1067,ZM7X4ANL2X,-0.0206692497087,7.0,0.0522026104268,1.85275457618,0.639025434232,-0.0452166913877,Biology,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1068,52MFT2YN50,-1.0521626926,6.0,-1.06509473805,-0.440896777558,0.00651489902251,-0.827385205168,Biology,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1069,FZ94Z78TXS,0.781603428093,7.0,0.864782500231,1.08820412494,0.784989403896,1.7798431741,Cognitive Sciences,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,1.0,0.0,1.0,1.0,UPenn,0.104,21296,0,0.0,0
1070,GEBUHRIC4L,-0.0779744409803,7.0,0.0522026104268,0.323653673689,0.784989403896,-0.0191444075951,Biology,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,1.0,0.0,0.0,1.0,UPenn,0.104,21296,0,0.0,0
1072,P9UC5DIBRE,1.46926572335,3.0,1.06792747268,1.08820412494,0.784989403896,0.476228984466,Economics,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1073,OQNVV7YYAR,0.495077471735,3.0,-0.354087334475,1.08820412494,0.103824212132,,PPE,1.0,0.0,0.0,0.0,0.0,0.0,UPenn,1.0,1.0,0.0,1.0,UPenn,0.104,21296,0,0.0,0
1074,T7IPNQXMGC,0.495077471735,0.0,,-0.440896777558,-0.625995636187,,Biology,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,1.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1075,BZ3LAG7BR6,-0.364500397338,4.0,-0.354087334475,-0.440896777558,0.784989403896,,biomedical sciences,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1076,BWLG752QMC,-0.364500397338,2.0,-1.77610214163,0.323653673689,0.0551695555771,-0.827385205168,Communications,0.0,1.0,0.0,1.0,0.0,0.0,UPenn,1.0,0.0,0.0,1.0,UPenn,0.104,21296,0,0.0,0
1078,80E7QZTSD7,-1.39599384023,0.0,,-1.2054472288,-0.431377009969,-1.47919229998,biology,1.0,1.0,0.0,1.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1079,YVZYFVYKE0,0.66699304555,7.0,-0.963522251828,-0.440896777558,0.201133525241,0.31979528171,Economics,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1080,81UBIDGARG,-0.249890014795,4.0,-0.354087334475,-0.440896777558,0.784989403896,0.0330001599903,Biochemistry,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1082,PO9WLZKUHH,-0.364500397338,7.0,0.255347582878,0.323653673689,0.784989403896,-0.305939529314,Chemistry,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,0.0,0.0,UPenn,0.104,21296,0,0.0,0
1083,HFBRFVHPM8,0.495077471735,4.0,-0.354087334475,-1.2054472288,0.493061464568,1.7798431741,Business,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,1.0,0.0,1.0,1.0,UPenn,0.104,21296,0,0.0,0
1084,U9UM85ISEG,1.24004495827,7.0,0.458492555329,1.85275457618,0.784989403896,,,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1086,0D8G5IORN6,-0.937552310053,0.0,,-0.440896777558,-1.30716082795,-0.279867245522,Nursing Sciences,1.0,0.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,1.0,UPenn,0.104,21296,0,0.0,0
1088,5973YSNVJL,-0.479110779881,2.0,-0.354087334475,-0.440896777558,0.784989403896,0.476228984466,,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,0.0,0.0,UPenn,0.104,21296,0,0.0,0
1089,HDP6Q750XU,-2.2555717093,0.0,,-1.96999768005,0.784989403896,0.0330001599903,business,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1090,B75NXPO9Q8,0.437772280464,0.0,,0.323653673689,0.639025434232,1.36268663342,Mathematics,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1091,KTYAQYGGDT,-0.135279632252,0.0,,-1.96999768005,-1.93967136316,,History Anthroplogy,1.0,1.0,0.0,0.0,0.0,0.0,UPenn,1.0,1.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1092,4YB7UKX2CD,-0.593721162424,4.0,0.00141636731402,-1.2054472288,-0.86926891896,-0.46237323207,medicine,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1093,J6KG3T55GF,-0.192584823523,6.0,0.593922536963,0.323653673689,0.736334747341,1.31054206583,Neuroscience,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1094,N97P785XTV,-0.536415971153,7.0,-1.77610214163,0.323653673689,0.784989403896,,Biology Pre Medicine,0.0,0.0,0.0,1.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1095,X651VNS7QX,0.66699304555,2.0,0.356920069103,1.08820412494,0.687680090787,1.70162632272,Economics,0.0,1.0,0.0,1.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1097,5225G2LQOF,0.151246324106,4.0,0.00141636731402,0.323653673689,0.784989403896,0.81516867377,Biophysics,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1098,71I54F58IR,0.380467089192,4.0,1.06792747268,1.85275457618,0.784989403896,-0.644879218619,International Political Economy,0.0,1.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1100,PSN6YM2ZNS,0.609687854278,0.0,,-1.96999768005,0.784989403896,1.59733718755,Physics,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,1.0,UPenn,0.104,21296,0,0.0,0
1101,V34SHORW3H,-0.192584823523,2.0,-0.354087334475,0.323653673689,-2.71814586803,-2.31350538135,Theatre,1.0,0.0,0.0,1.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
1103,40RJU0TBXM,0.609687854278,5.0,0.499121549819,-0.440896777558,0.687680090787,1.20625293066,International Relations,0.0,0.0,0.0,0.0,0.0,0.0,UPenn,0.0,0.0,1.0,0.0,UPenn,0.104,21296,0,0.0,0
